CASE_ID,ACCIDENT_YEAR,PROC_DATE,JURIS,COLLISION_DATE,COLLISION_TIME,OFFICER_ID,REPORTING_DISTRICT,DAY_OF_WEEK,CHP_SHIFT,POPULATION,CNTY_CITY_LOC,SPECIAL_COND,BEAT_TYPE,CHP_BEAT_TYPE,CITY_DIVISION_LAPD,CHP_BEAT_CLASS,BEAT_NUMBER,PRIMARY_RD,SECONDARY_RD,DISTANCE,DIRECTION,INTERSECTION,WEATHER_1,WEATHER_2,STATE_HWY_IND,CALTRANS_COUNTY,CALTRANS_DISTRICT,STATE_ROUTE,ROUTE_SUFFIX,POSTMILE_PREFIX,POSTMILE,LOCATION_TYPE,RAMP_INTERSECTION,SIDE_OF_HWY,TOW_AWAY,COLLISION_SEVERITY,NUMBER_KILLED,NUMBER_INJURED,PARTY_COUNT,PRIMARY_COLL_FACTOR,PCF_CODE_OF_VIOL,PCF_VIOL_CATEGORY,PCF_VIOLATION,PCF_VIOL_SUBSECTION,HIT_AND_RUN,TYPE_OF_COLLISION,MVIW,PED_ACTION,ROAD_SURFACE,ROAD_COND_1,ROAD_COND_2,LIGHTING,CONTROL_DEVICE,CHP_ROAD_TYPE,PEDESTRIAN_ACCIDENT,BICYCLE_ACCIDENT,MOTORCYCLE_ACCIDENT,TRUCK_ACCIDENT,NOT_PRIVATE_PROPERTY,ALCOHOL_INVOLVED,STWD_VEHTYPE_AT_FAULT,CHP_VEHTYPE_AT_FAULT,COUNT_SEVERE_INJ,COUNT_VISIBLE_INJ,COUNT_COMPLAINT_PAIN,COUNT_PED_KILLED,COUNT_PED_INJURED,COUNT_BICYCLIST_KILLED,COUNT_BICYCLIST_INJURED,COUNT_MC_KILLED,COUNT_MC_INJURED,PRIMARY_RAMP,SECONDARY_RAMP,LATITUDE,LONGITUDE,COUNTY,CITY,POINT_X,POINT_Y
6135729,2013,2014-03-17,2706,2013-07-01,0846,590,,1,5,4,2706,0,0,0,,0,002,ABREGO,FREMONT,30.00,S,N,A,-,N,,,,,,,,,,Y,3,0,1,2,A,-,05,21460,A,N,-,C,A,A,H,-,A,A,0,,,,,Y,,A,01,0,1,0,0,0,0,0,0,0,"- ","- ",,,MONTEREY,MONTEREY,-121.8921416,36.595122699999997
6135733,2013,2014-03-17,2706,2013-07-14,0145,944,,7,5,4,2706,0,0,0,,0,003,"DEL MONTE","PALO VERDE",459.00,W,N,A,-,N,,,,,,,,,,Y,4,0,1,1,A,-,01,23152,A,N,E,I,A,A,H,-,C,D,0,,,,,Y,Y,A,01,0,0,1,0,0,0,0,0,0,"- ","- ",,,MONTEREY,MONTEREY,-121.87078030000001,36.600678299999998
6137153,2013,2014-02-15,2710,2013-04-11,1916,36059,2710,4,5,4,2710,0,0,0,,0,03A,"LA SALLE AV","NOCHE BUENA ST",39.00,W,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,12,22450,,N,B,G,A,A,H,-,A,A,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,MONTEREY,SEASIDE,-121.8376359,36.616796800000003
6137154,2013,2014-02-15,2710,2013-04-12,1930,38390,SEAS,5,5,4,2710,0,0,0,,0,01B,"SOTO ST","MINGO AV",160.00,S,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,02,21654,A,N,G,B,D,A,H,-,A,D,0,Y,,,,Y,,N,60,0,0,1,0,1,0,0,0,0,"- ","- ",,,MONTEREY,SEASIDE,-121.8306963,36.611435399999998
6137155,2013,2014-02-15,2710,2013-04-17,0748,32771,,3,5,4,2710,0,0,0,,0,,"BROADWAY AV","CALAVERAS ST",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,2,3,A,-,10,21950,A,N,G,B,B,A,H,-,A,A,0,Y,,,,Y,,-,"- ",0,2,0,0,2,0,0,0,0,"- ","- ",,,MONTEREY,SEASIDE,-121.8474829,36.609245000000001
6137156,2013,2014-02-15,2710,2013-04-27,2233,36057,,6,5,4,2710,0,0,0,,0,016,"FREMONT BL","DEL MONTE BL",0.00,,Y,A,-,N,,,,,,,,,,Y,4,0,1,2,A,-,09,21802,A,N,D,C,A,A,H,-,D,A,0,,,,,Y,,-,"- ",0,0,1,0,0,0,0,0,0,"- ","- ",,,MONTEREY,SEASIDE,-121.8409729,36.622074900000001
6137157,2013,2014-10-28,2710,2013-04-25,1826,37141,,4,5,4,2710,0,0,0,,0,016,"LA SALLE AV","DEL MONTE AV",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,2,2,A,-,04,21703,,N,C,C,A,A,H,-,A,D,0,,,,,Y,,A,,0,0,2,0,0,0,0,0,0,"- ","- ",,,MONTEREY,SEASIDE,0,0
6137158,2013,2014-02-15,2710,2013-04-28,1331,38389,,7,5,4,2710,0,0,0,,0,02B,"FREMONT BL","PLAYA AV",0.00,,Y,A,-,N,,,,,,,,,,Y,4,0,1,2,A,-,12,21453,A,N,D,C,A,A,H,-,A,A,0,,,,,Y,,-,"- ",0,0,1,0,0,0,0,0,0,"- ","- ",,,MONTEREY,SEASIDE,-121.84118290000001,36.6180649
6170243,2013,2014-03-17,2708,2013-07-07,1617,57473,,7,5,6,2708,0,0,0,,0,010,"E ALISAL","S FELICE",0.00,,Y,A,-,N,,,,,,,,,,Y,4,0,1,2,A,-,09,21802,A,N,-,C,A,A,H,-,A,A,0,,,,,Y,,-,"- ",0,0,1,0,0,0,0,0,0,"- ","- ",,,MONTEREY,SALINAS,-121.6304528,36.673114900000002
6170247,2013,2014-03-17,2708,2013-07-01,1323,52823,,1,5,6,2708,0,0,0,,0,007,"CENTRAL AV","VILLA ST",177.00,E,N,A,-,N,,,,,,,,,,,4,0,1,2,A,-,05,21650,1,N,D,G,A,A,H,-,A,A,0,,Y,,,Y,,L,04,0,0,1,0,0,0,1,0,0,"- ","- ",36.403100000000002,-121.3159,MONTEREY,SALINAS,-121.6666094,36.675293699999997
6170251,2013,2014-03-17,2708,2013-07-11,1722,53991,SALIN,4,5,6,2708,0,0,0,,0,,"N SANBORN","EAST LAUREL DR",0.00,,Y,A,-,N,,,,,,,,,,Y,4,0,1,2,A,-,04,21703,,N,C,C,A,A,H,-,A,A,0,,,,,Y,,-,"- ",0,0,1,0,0,0,0,0,0,"- ","- ",,,MONTEREY,SALINAS,-121.6211129,36.682944999999997
6153136,2013,2014-03-25,9730,2013-08-07,0850,18766,,3,1,9,2700,0,3,5,,2,007,"DOLAN RD","CASTROVILLE BL",0.00,,Y,B,-,N,,,,,,,,,,Y,4,0,3,3,A,-,09,21801,A,N,A,C,A,B,H,-,A,D,0,,,,,Y,,A,01,0,0,3,0,0,0,0,0,0,"- ","- ",,,MONTEREY,UNINCORPORATED,-121.72460289999999,36.796604899999998
6153140,2013,2014-03-25,9730,2013-08-04,2315,20621,,7,3,9,2700,0,3,5,,2,007,"AROMAS RD","SAN JUAN RD",1584.00,N,N,A,-,N,,,,,,,,,,N,4,0,1,1,A,-,01,23152,A,N,E,I,A,A,H,-,D,D,0,,,,,Y,Y,A,01,0,0,1,0,0,0,0,0,0,"- ","- ",36.884590000000003,-121.65788000000001,MONTEREY,UNINCORPORATED,0,0
6153144,2013,2014-03-25,9730,2013-08-04,1315,19635,,7,1,9,2700,0,1,3,,1,072,"RT 156","MERIDIAN RD",700.00,W,N,A,-,Y,MON,5,156,-,-,4.440,H,-,W,Y,3,0,2,3,A,-,03,22350,,N,C,C,A,A,H,-,A,D,0,,,,,Y,,A,01,0,1,1,0,0,0,0,0,0,"- ","- ",36.785589999999999,-121.6867,MONTEREY,UNINCORPORATED,-121.68073459999999,36.787670800000001
6153148,2013,2014-03-25,9730,2013-08-02,1125,17184,,5,1,9,2700,0,1,3,,1,022,"RT 1","MORSE DR",140.00,N,N,A,-,Y,MON,5,1,-,-,73.620,H,-,N,Y,4,0,1,1,A,-,08,22107,,N,E,I,A,A,H,-,A,D,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,"- ","- ",,,MONTEREY,UNINCORPORATED,-121.9106443,36.55265
6153175,2013,2014-03-25,9730,2013-08-10,0110,20621,,6,3,4,2706,0,1,3,,2,062,"RT 1","SLOAT AV",250.00,S,N,A,-,Y,MON,5,1,-,R,77.580,R,2,N,Y,4,0,1,1,A,-,01,23152,A,N,E,I,A,A,H,-,C,D,1,,,,,Y,Y,A,07,0,0,1,0,0,0,0,0,0,FR,"- ",36.592869999999998,-121.87779,MONTEREY,MONTEREY,-121.876493,36.593274899999997
6153179,2013,2014-03-25,9730,2013-08-10,1835,20621,,6,2,9,2700,0,3,5,,2,006,"BLACKIE RD","PRUNEDALE SOUTH RD",528.00,W,N,A,-,N,,,,,,,,,,Y,4,0,1,1,A,-,03,22350,,N,E,I,A,A,D,-,A,D,0,,,,,Y,,A,07,0,0,1,0,0,0,0,0,0,"- ","- ",36.775480000000002,-121.67355999999999,MONTEREY,UNINCORPORATED,-121.6730037,36.775265099999999
6153195,2013,2015-01-16,9730,2013-08-10,1145,17502,,6,1,9,2700,0,2,4,,1,023,"CARMEL VALLEY RD","VALLEY GREENS DR",500.00,E,N,A,-,N,,,,,,,,,,Y,1,1,1,2,A,-,09,21801,A,N,D,C,A,A,H,-,A,D,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,"- ","- ",,,MONTEREY,UNINCORPORATED,-121.8491162,36.533897199999998
6154002,2013,2014-03-12,2706,2013-07-20,0920,755,MONTE,6,5,4,2706,0,0,0,,0,002,"SOLEDAD DR",MUNRAS,28.00,W,N,B,-,N,,,,,,,,,,N,4,0,1,2,A,-,03,22350,,N,C,C,A,A,H,-,A,D,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,"- ","- ",,,MONTEREY,MONTEREY,-121.90179430000001,36.583376000000001
6154052,2013,2014-03-12,2706,2013-07-04,1920,638,,4,5,4,2706,0,0,0,,0,003,"DEL MONTE","CAMINO AGUAJITO",32.00,E,N,A,-,N,,,,,,,,,,N,2,0,1,2,A,-,03,22350,,N,C,C,A,A,H,-,A,A,0,,,Y,,Y,,C,02,1,0,0,0,0,0,0,0,1,"- ","- ",,,MONTEREY,MONTEREY,-121.88342400000001,36.5998831
6154053,2013,2014-03-12,2706,2013-07-26,0747,250,,5,5,4,2706,0,0,0,,0,001,FRANKLIN,PACIFIC,69.00,W,N,A,-,N,,,,,,,,,,Y,4,0,1,2,A,-,03,22350,,N,D,C,A,B,H,-,A,A,0,,,Y,,Y,,C,02,0,0,1,0,0,0,0,0,1,"- ","- ",,,MONTEREY,MONTEREY,-121.8959926,36.600235599999998
6154054,2013,2014-03-12,2706,2013-07-26,1032,755,,5,5,4,2706,0,0,0,,0,002,FREMONT,"EL ESTERO",15.00,W,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,03,22350,,N,C,C,A,A,H,-,A,D,0,,,,,Y,,A,07,0,0,1,0,0,0,0,0,0,"- ","- ",,,MONTEREY,MONTEREY,0,0
6154055,2013,2014-03-12,2706,2013-07-21,0735,250,,7,5,4,2706,0,0,0,,0,003,"RT 68","YORK RD",575.00,W,N,B,-,Y,MON,5,68,-,-,8.040,H,-,W,N,3,0,1,1,A,-,03,22350,,N,H,A,A,A,H,-,A,D,0,,,Y,,Y,,C,02,0,1,0,0,0,0,0,0,1,"- ","- ",,,MONTEREY,MONTEREY,-121.8103607,36.5719931
6163084,2013,2014-03-19,9730,2013-07-31,2123,20233,,3,2,9,2700,0,1,2,,1,070,"RT 101","RALPH LN",3168.00,N,N,B,-,Y,MON,5,101,-,-,93.700,H,-,N,Y,4,0,1,2,A,-,01,23152,A,M,C,C,A,A,D,-,C,D,5,,,,,Y,Y,A,07,0,0,1,0,0,0,0,0,0,"- ","- ",36.766350000000003,-121.66821,MONTEREY,UNINCORPORATED,-121.66671340000001,36.761904999999999
6163088,2013,2014-03-19,9730,2013-07-23,1800,15297,,2,2,9,2700,0,1,3,,1,074,"RT 1","PAJARO RIVER BRIDGE",1584.00,S,N,B,-,Y,MON,5,1,-,R,101.680,H,-,N,Y,4,0,1,1,A,-,08,22107,,N,E,I,A,A,H,-,A,D,1,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,"- ","- ",36.879399999999997,-121.77145,MONTEREY,UNINCORPORATED,-121.7708667,36.838406200000001
6164192,2013,2014-04-01,2706,2013-08-01,1559,221,,4,5,4,2706,0,0,0,,0,003,RAMONA,"DEL MONTE AV",135.00,S,N,A,-,N,,,,,,,,,,Y,2,0,1,2,A,-,08,22107,,N,A,C,A,A,H,-,A,D,0,,,Y,,Y,,A,01,1,0,0,0,0,0,0,0,1,"- ","- ",,,MONTEREY,MONTEREY,-121.8635104,36.603100499999996
6164196,2013,2014-04-01,2706,2013-08-01,2312,944,MONTE,4,5,4,2706,0,0,0,,0,002,MUNRAS,SOLEDAD,0.00,,Y,B,-,N,,,,,,,,,,Y,4,0,2,2,A,-,09,21453,C,N,D,C,A,A,H,-,C,A,0,,,,,Y,,A,01,0,0,2,0,0,0,0,0,0,"- ","- ",,,MONTEREY,MONTEREY,-121.901723,36.583324900000001
6164200,2013,2014-04-01,2706,2013-08-03,1521,250,MONTE,6,5,4,2706,0,0,0,,0,001,HAWTHORNE,DAVID,0.00,,Y,A,-,N,,,,,,,,,,Y,3,0,1,2,A,-,09,21801,A,N,A,C,A,A,H,-,A,A,0,,,,,Y,,A,01,0,1,0,0,0,0,0,0,0,"- ","- ",,,MONTEREY,MONTEREY,-121.905413,36.616334899999998
6164371,2013,2014-03-21,2706,2013-07-25,1741,949,MONTE,4,5,4,2706,0,0,0,,0,001,MADISON,"VAN BUREN",0.00,,Y,B,-,N,,,,,,,,,,Y,4,0,2,2,A,-,09,21802,A,N,D,C,A,A,H,-,A,D,0,,,,,Y,,A,01,0,0,2,0,0,0,0,0,0,"- ","- ",,,MONTEREY,MONTEREY,-121.898713,36.597094900000002
6164375,2013,2014-03-21,2706,2013-07-23,0728,479,MPD,2,5,4,2706,0,0,0,,0,002,FRANKLIN,FIGUEROA,0.00,,Y,A,-,N,,,,,,,,,,N,4,0,2,2,A,-,03,22350,,M,C,C,A,A,H,-,C,A,0,,,,,Y,Y,A,01,0,0,2,0,0,0,0,0,0,"- ","- ",,,MONTEREY,MONTEREY,-121.89021289999999,36.599245000000003
6164379,2013,2014-03-21,2706,2013-07-10,1632,250,MONTE,3,5,4,2706,0,0,0,,0,003,AGUAJITO,"DEL MONTE",46.00,S,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,08,22107,,M,D,G,A,A,H,-,A,A,0,,Y,,,Y,,A,01,0,0,1,0,0,0,1,0,0,"- ","- ",,,MONTEREY,MONTEREY,0,0
6164395,2013,2014-03-21,2706,2013-07-30,1418,181,MPD,2,5,4,2706,0,0,0,,0,002,PEARL,"CORTES ST",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,09,21802,A,N,D,C,A,A,H,-,A,A,0,,,,,Y,,A,01,0,1,0,0,0,0,0,0,0,"- ","- ",,,MONTEREY,MONTEREY,-121.889213,36.597824899999999
6164677,2013,2014-09-27,2706,2013-07-22,1611,505,27061,1,5,4,2706,0,0,0,,0,003,"DE LA VINA WY","N FREMONT",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,17,21200,A,N,H,G,A,A,H,-,A,A,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,MONTEREY,MONTEREY,-121.8588929,36.596834999999999
6164751,2013,2014-09-26,2712,2013-07-19,1751,372,2712,5,5,3,2712,0,0,0,,0,001,"IMJIN PW","IMJIN RD",0.00,,Y,B,-,Y,,,,,,,,,,Y,4,0,1,2,A,-,03,22350,,N,C,C,A,A,H,-,A,A,0,,,,,Y,,-,"- ",0,0,1,0,0,0,0,0,0,"- ","- ",,,MONTEREY,MARINA,-121.7958029,36.658884899999997
6165821,2013,2014-03-27,9735,2013-08-06,0920,015644,,2,1,9,2700,0,3,5,,2,002,"INTERLAKE RD","BRYSON HESPERIA RD",10560.00,E,N,A,-,N,,,,,,,,,,Y,4,0,1,1,A,-,08,22107,,N,E,I,A,A,H,-,A,D,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,"- ","- ",,,MONTEREY,UNINCORPORATED,-121.0100705,35.8212774
6154056,2013,2014-03-12,2706,2013-07-14,1053,772,,7,5,4,2706,0,0,0,,0,002,MUNRAS,PEARL,159.00,S,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,09,21800,A,F,D,G,A,A,H,-,A,D,0,,Y,,,Y,,A,01,0,1,0,0,0,0,1,0,0,"- ","- ",,,MONTEREY,MONTEREY,-121.8946091,36.597361499999998
6154057,2013,2014-03-12,2706,2013-07-05,1414,627,,5,5,4,2706,0,0,0,,0,003,"RT 68","YORK RD",77.00,W,N,A,-,N,,,,,,,,,,Y,4,0,1,2,A,-,03,22350,,N,C,C,A,A,H,-,A,A,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,"- ","- ",,,MONTEREY,MONTEREY,-121.80871329999999,36.5715881
6185372,2013,2014-03-20,9730,2013-08-16,1432,19486,,5,2,4,2706,0,1,3,,2,062,"RT 1","SOLEDAD DR",528.00,S,N,A,-,Y,MON,5,1,-,R,75.910,H,-,N,Y,3,0,1,1,A,-,08,22107,,N,F,A,A,A,H,-,A,D,1,,,,,Y,,E,22,0,1,0,0,0,0,0,0,0,"- ","- ",36.581440000000001,-121.90143999999999,MONTEREY,MONTEREY,-121.900853,36.581675099999998
6185416,2013,2014-04-02,9730,2013-08-08,0840,018350,,4,1,6,2708,0,1,2,,1,050,"RT 101","MARKET ST",1584.00,N,N,B,-,Y,MON,5,101,-,-,87.480,H,-,N,Y,3,0,1,2,A,-,03,22350,,N,E,I,A,B,H,-,A,D,1,,,,Y,Y,,A,01,0,1,0,0,0,0,0,0,0,"- ","- ",36.680280000000003,-121.64207,MONTEREY,SALINAS,-121.6423449,36.680670599999999
6185502,2013,2014-03-21,9730,2013-08-18,1605,19233,,7,2,9,2700,0,1,3,,1,072,"RT 156","MERIDIAN RD",1056.00,W,N,A,-,Y,MON,5,156,-,-,4.370,H,-,E,Y,3,0,1,4,A,-,03,22350,,N,C,C,A,A,H,-,A,D,0,,,Y,,Y,,A,07,0,1,0,0,0,0,0,0,1,"- ","- ",36.78725,-121.68250999999999,MONTEREY,UNINCORPORATED,-121.68194459999999,36.7873771
6185926,2013,2014-03-20,9730,2013-08-17,1250,019837,,6,1,9,2700,0,3,5,,2,003,"LAURELES GRADE RD","MIRAMONTE RD",400.00,N,N,A,-,N,,,,,,,,,,Y,2,0,1,2,A,-,06,21750,,N,D,C,A,A,H,-,A,D,0,,,Y,,Y,,C,02,1,0,0,0,0,0,0,0,1,"- ","- ",36.507770000000001,-121.75315999999999,MONTEREY,UNINCORPORATED,-121.7535024,36.5083877
6185930,2013,2014-03-20,9730,2013-08-17,2020,019323,,6,2,9,2700,0,1,2,,1,070,"RT 101","SAN JUAN RD",0.00,,Y,B,-,Y,MON,5,101,-,-,101.120,I,5,S,Y,2,0,3,2,A,-,09,21802,A,N,D,C,A,A,H,-,C,A,5,,,,,Y,,A,08,1,0,2,0,0,0,0,0,0,"- ","- ",36.855080000000001,-121.63258,MONTEREY,UNINCORPORATED,-121.63277410000001,36.855152400000001
6185934,2013,2014-03-20,9730,2013-08-19,0830,019635,,1,1,9,2700,0,1,3,,1,074,"RT 1","SALINAS RD",600.00,N,N,A,-,Y,MON,5,1,-,T,101.150,H,-,N,Y,4,0,1,1,A,-,08,22107,,N,E,I,A,A,H,-,A,D,1,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,"- ","- ",36.875709999999998,-121.77067,MONTEREY,UNINCORPORATED,-121.7700449,36.871116600000001
6185938,2013,2014-03-20,9730,2013-08-19,1610,014800,,1,2,9,2700,0,2,4,,1,023,"CARMEL VALLEY RD","VIA MALLORCA",0.00,,Y,A,-,N,,,,,,,,,,Y,4,0,1,2,A,-,12,21453,A,N,D,C,A,A,H,-,A,A,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,"- ","- ",,,MONTEREY,UNINCORPORATED,-121.88018289999999,36.541685000000001
6185942,2013,2014-03-20,9730,2013-08-12,0800,015014,,1,1,1,2709,0,1,3,,2,062,"RT 1","CALIFORNIA AV",950.00,S,N,B,-,Y,MON,5,1,-,R,80.500,H,-,S,Y,3,0,1,2,A,-,07,21658,A,N,B,C,A,A,H,-,A,D,1,,,Y,,Y,,A,01,0,1,0,0,0,0,0,0,1,"- ","- ",36.623240000000003,-121.84434,MONTEREY,"SAND CITY",-121.8460331,36.621907100000001
6185946,2013,2014-03-20,9730,2013-08-18,1715,019486,,7,2,9,2700,0,1,3,,1,012,"RT 1","LIMEKILN STATE PARK ENTRANCE",2640.00,N,N,A,-,Y,MON,5,1,-,-,23.060,H,-,S,Y,2,0,1,2,A,-,09,21801,A,N,D,C,A,A,H,-,A,D,0,,,Y,,Y,,A,01,1,0,0,0,0,0,0,0,1,"- ","- ",36.020690000000002,-121.54953999999999,MONTEREY,UNINCORPORATED,-121.5526394,36.021082
6170255,2013,2014-03-17,2708,2013-07-20,1132,13472,,6,5,6,2708,0,0,0,,0,2L9,PAQJARO,"WINHAM ST",0.00,,Y,A,-,N,,,,,,,,,,Y,4,0,2,2,A,-,09,21802,A,N,-,C,A,A,H,-,A,A,0,,,,,Y,,-,"- ",0,0,2,0,0,0,0,0,0,"- ","- ",,,MONTEREY,SALINAS,0,0
6170259,2013,2014-03-17,2708,2013-07-22,1237,27345,,1,5,6,2708,0,0,0,,0,,"NORTH MAIN ST","EAST LAUREL DR",50.00,S,N,B,-,N,,,,,,,,,,Y,4,0,1,2,A,-,03,22350,,N,C,C,A,A,H,-,A,A,0,,,,,Y,Y,-,"- ",0,0,1,0,0,0,0,0,0,"- ","- ",,,MONTEREY,SALINAS,-121.6519018,36.699178600000003
6170263,2013,2014-03-17,2708,2013-07-09,1134,58964,SPD,2,5,6,2708,0,0,0,,0,,"EAST MARKET ST","SHERWOOD DR",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,05,21202,A,N,D,G,A,A,H,-,A,A,0,,Y,,,Y,,L,04,0,0,1,0,0,0,1,0,0,"- ","- ",,,MONTEREY,SALINAS,-121.650193,36.678274899999998
6170267,2013,2014-06-17,2708,2013-07-17,1819,74426,,3,5,6,2708,0,0,0,,0,005,"NORTH MAIN ST","LAUREL DR",528.00,E,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,05,21650,1,N,A,G,A,A,H,-,A,D,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,MONTEREY,SALINAS,-121.651943,36.697862000000001
6170283,2013,2014-03-17,2708,2013-07-08,1259,58964,SPD,1,5,6,2708,0,0,0,,0,,"JOHN ST","S FELICE ST",20.00,S,N,A,-,N,,,,,,,,,,Y,3,0,1,3,A,-,08,22107,,N,C,E,A,A,H,-,A,D,0,,,,,Y,,A,01,0,1,0,0,0,0,0,0,0,"- ","- ",,,MONTEREY,SALINAS,-121.6310252,36.669449
6170292,2013,2014-03-17,2708,2013-07-22,1003,27345,,1,5,6,2708,0,0,0,,0,,"ROSARITA DR","OCONNOR CIR",0.00,,Y,B,-,N,,,,,,,,,,N,3,0,1,2,D,-,00,,,F,G,B,B,A,H,-,A,D,0,Y,,,,Y,,-,"- ",0,1,0,0,1,0,0,0,0,"- ","- ",,,MONTEREY,SALINAS,-121.6452929,36.693154999999997
6170304,2013,2014-03-17,2708,2013-07-28,1138,07904,,7,5,6,2708,0,0,0,,0,007,"SOUTH MAIN ST","STEPHANIE DR",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,09,21802,A,N,D,C,A,A,H,-,A,D,0,,,,,Y,Y,-,"- ",0,0,1,0,0,0,0,0,0,"- ","- ",,,MONTEREY,SALINAS,-121.6608629,36.653795000000002
6170308,2013,2014-03-17,2708,2013-07-24,0928,30731,,3,5,6,2708,0,0,0,,0,2L7,"WEST ALISAL ST","HOMESTEAD AV",0.00,,Y,A,-,N,,,,,,,,,,Y,3,0,1,3,A,-,09,21801,A,N,-,C,A,A,H,-,A,A,0,,,,,Y,,-,"- ",0,1,0,0,0,0,0,0,0,"- ","- ",,,MONTEREY,SALINAS,-121.6644029,36.672404999999998
6170312,2013,2014-03-17,2708,2013-07-24,1921,15963,,3,5,6,2708,0,0,0,,0,010,"RAGSDALE CT","ROOSEVELT ST",140.00,N,N,B,-,N,,,,,,,,,,N,3,0,1,2,A,-,03,22350,,F,G,B,E,A,H,-,B,D,0,Y,,,,Y,,-,"- ",0,1,0,0,1,0,0,0,0,"- ","- ",,,MONTEREY,SALINAS,-121.6345194,36.675576100000001
6170316,2013,2014-03-17,2708,2013-07-23,1658,56294,,2,5,6,2708,0,0,0,,0,003,ERCIA,"HARDEN PKWY",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,11,21950,B,N,-,B,D,A,H,-,A,A,0,Y,,,,Y,,N,60,0,0,1,0,1,0,0,0,0,"- ","- ",,,MONTEREY,SALINAS,-121.64180279999999,36.712065000000003
6170320,2013,2014-03-17,2708,2013-07-27,0922,53260,,6,5,6,2708,0,0,0,,0,012,"EAST LAUREL DR","TOWT ST",0.00,,Y,B,-,N,,,,,,,,,,Y,3,0,2,2,A,-,12,21453,A,N,D,C,A,A,H,-,A,A,0,,,,,Y,,-,"- ",0,1,1,0,0,0,0,0,0,"- ","- ",,,MONTEREY,SALINAS,-121.6177929,36.679164900000004
6172915,2013,2014-03-22,2705,2013-07-02,0604,19719,2705,2,5,3,2705,0,0,0,,0,003,"BROADWAY ST","RT 101",0.00,,Y,A,-,Y,MON,5,101,-,R,41.290,R,4,N,Y,4,0,1,2,A,-,08,22107,,N,D,C,A,A,H,-,A,D,0,,,,,Y,,-,"- ",0,0,1,0,0,0,0,0,0,"- ",SO,,,MONTEREY,"KING CITY",-121.1400828,36.2040449
6173045,2013,2014-03-10,2705,2013-06-06,2030,22179,2705,4,5,3,2705,0,0,0,,0,001,"N 2ND ST",ELLIS,0.00,,Y,A,-,N,,,,,,,,,,Y,3,0,2,2,A,-,09,21801,A,N,D,C,A,A,H,-,B,D,0,,,,,Y,,A,07,0,1,1,0,0,0,0,0,0,"- ","- ",,,MONTEREY,"KING CITY",-121.1264228,36.215354900000001
6173339,2013,2014-03-10,2710,2013-06-26,2002,37797,,3,5,4,2710,0,0,0,,0,03A,"BROADWAY AV","ALHAMBRA ST",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,03,22350,,N,C,C,A,A,H,-,A,A,0,,,,,Y,,D,22,0,0,1,0,0,0,0,0,0,"- ","- ",,,MONTEREY,SEASIDE,-121.84901290000001,36.609295000000003
6173454,2013,2014-03-28,9730,2013-08-11,1240,19323,,7,1,9,2700,0,1,2,,1,070,"RT 101","PESANTE RD",1000.00,N,N,A,-,Y,MON,5,101,-,-,94.690,H,-,N,Y,4,0,1,2,A,-,03,22350,,N,C,C,A,A,H,-,A,D,5,,,,,Y,,A,07,0,0,1,0,0,0,0,0,0,"- ","- ",36.777700000000003,-121.66956,MONTEREY,UNINCORPORATED,-121.6693288,36.776592000000001
6173466,2013,2014-03-28,9730,2013-08-05,1120,19315,,1,1,9,2700,0,1,2,,1,070,"RT 101","PRUNEDALE SOUTH RD",300.00,S,N,A,-,Y,MON,5,101,-,-,94.010,H,-,S,Y,4,0,1,3,A,-,03,22350,,N,C,C,A,A,H,-,A,D,5,,,,,Y,,A,07,0,0,1,0,0,0,0,0,0,"- ","- ",,,MONTEREY,UNINCORPORATED,-121.66859289999999,36.767434999999999
